Timestamp,City,Temperature,Humidity,Pressure,Wind_Speed
2024-01-16 16:00:00+00:00,Karachi,21.9,84,1011.2,0.85
2024-01-16 17:00:00+00:00,Karachi,20.9,91,1011.3,1.2
2024-01-16 18:00:00+00:00,Karachi,20.3,93,1011.2,1.39
2024-01-16 19:00:00+00:00,Karachi,20.1,94,1010.7,1.35
2024-01-16 20:00:00+00:00,Karachi,19.5,96,1010.5,1.46
2024-01-16 21:00:00+00:00,Karachi,19.6,95,1010.5,2.42
2024-01-16 22:00:00+00:00,Karachi,18.8,96,1010.3,2.78
2024-01-16 23:00:00+00:00,Karachi,18.3,95,1010.1,3.01
2024-01-17 00:00:00+00:00,Karachi,18.6,84,1010.4,3.44
2024-01-17 01:00:00+00:00,Karachi,20.0,67,1010.7,3.38
2024-01-17 02:00:00+00:00,Karachi,19.5,67,1011.3,3.58
2024-01-17 03:00:00+00:00,Karachi,18.3,65,1012.0,4.27
2024-01-17 04:00:00+00:00,Karachi,19.7,56,1012.8,3.98
2024-01-17 05:00:00+00:00,Karachi,22.2,47,1013.4,4.66
2024-01-17 06:00:00+00:00,Karachi,24.4,40,1013.1,5.02
2024-01-17 07:00:00+00:00,Karachi,25.7,38,1012.0,4.73
2024-01-17 08:00:00+00:00,Karachi,26.5,35,1011.1,4.32
2024-01-17 09:00:00+00:00,Karachi,27.0,34,1010.6,4.02
2024-01-17 10:00:00+00:00,Karachi,27.1,33,1010.2,3.68
2024-01-17 11:00:00+00:00,Karachi,26.9,33,1010.3,3.51
2024-01-17 12:00:00+00:00,Karachi,26.4,34,1010.8,4.0
2024-01-17 13:00:00+00:00,Karachi,25.0,39,1011.7,4.3
2024-01-17 14:00:00+00:00,Karachi,23.7,42,1012.7,5.28
2024-01-17 15:00:00+00:00,Karachi,22.3,46,1013.3,5.05
2024-01-17 16:00:00+00:00,Karachi,21.2,49,1014.0,4.81
2024-01-17 17:00:00+00:00,Karachi,20.3,52,1014.6,4.92
2024-01-17 18:00:00+00:00,Karachi,19.5,54,1014.8,5.06
2024-01-17 19:00:00+00:00,Karachi,18.9,55,1014.6,4.96
2024-01-17 20:00:00+00:00,Karachi,18.4,56,1014.6,4.95
2024-01-17 21:00:00+00:00,Karachi,18.0,57,1014.5,4.88
2024-01-17 22:00:00+00:00,Karachi,17.5,59,1014.5,4.89
2024-01-17 23:00:00+00:00,Karachi,17.0,63,1014.5,4.69
2024-01-18 00:00:00+00:00,Karachi,16.5,64,1014.7,4.56
2024-01-18 01:00:00+00:00,Karachi,15.7,68,1015.2,4.1
2024-01-18 02:00:00+00:00,Karachi,15.2,69,1015.5,3.72
2024-01-18 03:00:00+00:00,Karachi,15.5,67,1016.1,3.18
2024-01-18 04:00:00+00:00,Karachi,17.5,58,1016.7,3.13
2024-01-18 05:00:00+00:00,Karachi,19.8,50,1017.1,3.52
2024-01-18 06:00:00+00:00,Karachi,22.3,43,1017.0,3.61
2024-01-18 07:00:00+00:00,Karachi,24.4,36,1015.9,3.79
2024-01-18 08:00:00+00:00,Karachi,25.7,31,1014.9,3.31
2024-01-18 09:00:00+00:00,Karachi,26.5,28,1014.0,2.9
2024-01-18 10:00:00+00:00,Karachi,27.0,27,1013.5,2.93
2024-01-18 11:00:00+00:00,Karachi,27.0,26,1013.2,2.79
2024-01-18 12:00:00+00:00,Karachi,26.4,27,1013.5,1.92
2024-01-18 13:00:00+00:00,Karachi,24.1,45,1014.2,2.25
2024-01-18 14:00:00+00:00,Karachi,22.4,57,1015.1,2.98
2024-01-18 15:00:00+00:00,Karachi,21.4,60,1015.7,1.97
2024-01-18 16:00:00+00:00,Karachi,20.4,65,1016.2,0.81
2024-01-18 17:00:00+00:00,Karachi,19.3,66,1016.2,1.55
2024-01-18 18:00:00+00:00,Karachi,18.7,64,1016.1,1.92
2024-01-18 19:00:00+00:00,Karachi,18.1,58,1015.8,2.62
2024-01-18 20:00:00+00:00,Karachi,17.3,57,1015.6,2.77
2024-01-18 21:00:00+00:00,Karachi,16.5,59,1015.7,2.97
2024-01-18 22:00:00+00:00,Karachi,15.9,61,1015.7,3.2
2024-01-18 23:00:00+00:00,Karachi,15.5,64,1015.5,3.2
2024-01-19 00:00:00+00:00,Karachi,15.3,65,1015.5,2.98
2024-01-19 01:00:00+00:00,Karachi,14.5,63,1015.7,3.11
2024-01-19 02:00:00+00:00,Karachi,14.2,61,1016.5,3.04
2024-01-19 03:00:00+00:00,Karachi,14.9,55,1017.0,3.0
2024-01-19 04:00:00+00:00,Karachi,17.6,44,1017.4,2.42
2024-01-19 05:00:00+00:00,Karachi,20.9,34,1017.9,2.51
2024-01-19 06:00:00+00:00,Karachi,23.5,27,1017.6,2.75
2024-01-19 07:00:00+00:00,Karachi,24.8,26,1016.5,2.47
2024-01-19 08:00:00+00:00,Karachi,25.5,26,1015.5,2.11
2024-01-19 09:00:00+00:00,Karachi,26.0,26,1014.6,2.71
2024-01-19 10:00:00+00:00,Karachi,25.8,28,1013.8,3.86
2024-01-19 11:00:00+00:00,Karachi,25.3,30,1013.4,4.12
2024-01-19 12:00:00+00:00,Karachi,24.4,32,1013.7,4.24
2024-01-19 13:00:00+00:00,Karachi,23.0,37,1014.6,3.2
2024-01-19 14:00:00+00:00,Karachi,22.4,41,1015.2,2.79
2024-01-19 15:00:00+00:00,Karachi,21.4,53,1015.9,3.14
2024-01-19 16:00:00+00:00,Karachi,20.5,67,1016.3,2.87
2024-01-19 17:00:00+00:00,Karachi,19.5,77,1016.3,1.77
2024-01-19 18:00:00+00:00,Karachi,18.8,83,1016.2,1.21
2024-01-19 19:00:00+00:00,Karachi,18.1,87,1016.0,1.4
2024-01-19 20:00:00+00:00,Karachi,17.5,91,1015.9,2.56
2024-01-19 21:00:00+00:00,Karachi,16.8,94,1015.8,2.1
2024-01-19 22:00:00+00:00,Karachi,16.4,93,1015.5,2.01
2024-01-19 23:00:00+00:00,Karachi,16.2,93,1015.3,1.8
2024-01-20 00:00:00+00:00,Karachi,16.2,93,1015.2,1.63
2024-01-20 01:00:00+00:00,Karachi,16.7,87,1015.7,1.04
2024-01-20 02:00:00+00:00,Karachi,17.4,84,1016.4,0.78
2024-01-20 03:00:00+00:00,Karachi,17.2,86,1016.6,1.7
2024-01-20 04:00:00+00:00,Karachi,19.7,77,1017.7,1.61
2024-01-20 05:00:00+00:00,Karachi,21.7,73,1018.4,2.52
2024-01-20 06:00:00+00:00,Karachi,22.9,68,1018.2,2.06
2024-01-20 07:00:00+00:00,Karachi,23.8,64,1017.4,2.6
2024-01-20 08:00:00+00:00,Karachi,24.2,64,1016.5,3.5
2024-01-20 09:00:00+00:00,Karachi,24.4,65,1015.9,4.42
2024-01-20 10:00:00+00:00,Karachi,24.3,62,1015.3,4.2
2024-01-20 11:00:00+00:00,Karachi,24.2,63,1015.0,4.0
2024-01-20 12:00:00+00:00,Karachi,24.0,63,1015.3,4.02
2024-01-20 13:00:00+00:00,Karachi,23.3,65,1015.8,3.74
2024-01-20 14:00:00+00:00,Karachi,22.6,70,1016.5,2.75
2024-01-20 15:00:00+00:00,Karachi,22.0,75,1017.1,1.91
2024-01-20 16:00:00+00:00,Karachi,21.2,80,1017.5,1.51
2024-01-20 17:00:00+00:00,Karachi,20.3,86,1017.5,1.43
2024-01-20 18:00:00+00:00,Karachi,19.7,90,1017.3,1.24
2024-01-20 19:00:00+00:00,Karachi,18.9,93,1016.9,1.56
2024-01-20 20:00:00+00:00,Karachi,18.4,93,1016.5,2.12
2024-01-20 21:00:00+00:00,Karachi,17.7,94,1016.5,2.6
2024-01-20 22:00:00+00:00,Karachi,17.5,94,1016.0,2.51
2024-01-20 23:00:00+00:00,Karachi,17.1,94,1015.8,2.51
2024-01-21 00:00:00+00:00,Karachi,16.9,95,1015.8,2.56
2024-01-21 01:00:00+00:00,Karachi,16.5,96,1016.7,2.76
2024-01-21 02:00:00+00:00,Karachi,16.3,90,1017.2,3.02
2024-01-21 03:00:00+00:00,Karachi,16.9,71,1017.8,2.95
2024-01-21 04:00:00+00:00,Karachi,19.1,54,1018.6,2.53
2024-01-21 05:00:00+00:00,Karachi,21.9,43,1019.2,3.22
2024-01-21 06:00:00+00:00,Karachi,24.5,34,1018.9,4.3
2024-01-21 07:00:00+00:00,Karachi,25.8,31,1017.8,4.15
2024-01-21 08:00:00+00:00,Karachi,26.4,31,1016.5,3.74
2024-01-21 09:00:00+00:00,Karachi,26.6,31,1015.4,3.47
2024-01-21 10:00:00+00:00,Karachi,26.4,32,1014.8,3.44
2024-01-21 11:00:00+00:00,Karachi,26.0,33,1014.6,3.77
2024-01-21 12:00:00+00:00,Karachi,25.2,36,1014.6,4.07
2024-01-21 13:00:00+00:00,Karachi,24.1,43,1016.0,2.94
2024-01-21 14:00:00+00:00,Karachi,22.9,51,1016.2,3.01
2024-01-21 15:00:00+00:00,Karachi,22.0,58,1016.4,2.75
2024-01-21 16:00:00+00:00,Karachi,20.8,70,1016.8,1.43
2024-01-21 17:00:00+00:00,Karachi,20.2,66,1017.2,2.22
2024-01-21 18:00:00+00:00,Karachi,19.3,64,1017.1,2.35
2024-01-21 19:00:00+00:00,Karachi,18.2,71,1016.6,1.61
2024-01-21 20:00:00+00:00,Karachi,17.6,74,1016.2,1.84
2024-01-21 21:00:00+00:00,Karachi,17.4,74,1016.0,2.24
2024-01-21 22:00:00+00:00,Karachi,16.6,74,1015.4,2.48
2024-01-21 23:00:00+00:00,Karachi,16.2,72,1015.1,2.01
2024-01-22 00:00:00+00:00,Karachi,16.4,71,1014.9,2.14
2024-01-22 01:00:00+00:00,Karachi,15.8,66,1015.9,1.87
2024-01-22 02:00:00+00:00,Karachi,15.7,69,1016.5,2.11
2024-01-22 03:00:00+00:00,Karachi,16.4,66,1017.1,1.75
2024-01-22 04:00:00+00:00,Karachi,18.9,55,1017.8,0.99
2024-01-22 05:00:00+00:00,Karachi,21.6,44,1018.5,0.63
2024-01-22 06:00:00+00:00,Karachi,23.0,44,1018.3,0.81
2024-01-22 07:00:00+00:00,Karachi,23.9,46,1017.2,1.99
2024-01-22 08:00:00+00:00,Karachi,24.5,47,1016.0,3.28
2024-01-22 09:00:00+00:00,Karachi,24.5,53,1015.2,4.25
2024-01-22 10:00:00+00:00,Karachi,24.5,57,1015.1,4.63
2024-01-22 11:00:00+00:00,Karachi,24.2,59,1015.0,4.94
2024-01-22 12:00:00+00:00,Karachi,23.6,63,1015.3,5.07
2024-01-22 13:00:00+00:00,Karachi,22.7,69,1015.9,4.75
2024-01-22 14:00:00+00:00,Karachi,22.0,74,1016.5,3.61
2024-01-22 15:00:00+00:00,Karachi,21.3,80,1016.9,3.1
2024-01-22 16:00:00+00:00,Karachi,20.6,86,1017.3,2.43
2024-01-22 17:00:00+00:00,Karachi,19.8,89,1017.5,2.3
2024-01-22 18:00:00+00:00,Karachi,19.6,89,1017.5,2.83
2024-01-22 19:00:00+00:00,Karachi,19.2,89,1017.3,2.69
2024-01-22 20:00:00+00:00,Karachi,18.5,91,1016.9,2.34
2024-01-22 21:00:00+00:00,Karachi,18.7,89,1016.7,1.42
2024-01-22 22:00:00+00:00,Karachi,17.7,92,1016.4,1.65
2024-01-22 23:00:00+00:00,Karachi,17.0,95,1016.1,2.48
2024-01-23 00:00:00+00:00,Karachi,16.4,95,1015.7,2.44
2024-01-23 01:00:00+00:00,Karachi,15.7,95,1016.5,2.69
2024-01-23 02:00:00+00:00,Karachi,15.5,95,1016.9,2.55
2024-01-23 03:00:00+00:00,Karachi,16.0,92,1017.3,2.55
2024-01-23 04:00:00+00:00,Karachi,18.4,81,1018.3,3.18
2024-01-23 05:00:00+00:00,Karachi,21.6,64,1018.7,3.18
2024-01-23 06:00:00+00:00,Karachi,23.9,50,1018.5,3.2
2024-01-23 07:00:00+00:00,Karachi,25.2,38,1017.5,2.47
2024-01-23 08:00:00+00:00,Karachi,26.0,32,1016.3,1.49
2024-01-23 09:00:00+00:00,Karachi,26.1,32,1015.3,2.1
2024-01-23 10:00:00+00:00,Karachi,25.4,50,1014.9,4.43
2024-01-23 11:00:00+00:00,Karachi,24.6,53,1014.8,5.94
2024-01-23 12:00:00+00:00,Karachi,24.3,43,1015.2,5.3
2024-01-23 13:00:00+00:00,Karachi,22.9,50,1016.0,3.59
2024-01-23 14:00:00+00:00,Karachi,22.0,62,1016.2,2.7
2024-01-23 15:00:00+00:00,Karachi,21.0,69,1016.6,1.68
2024-01-23 16:00:00+00:00,Karachi,20.1,74,1017.0,1.12
2024-01-23 17:00:00+00:00,Karachi,19.6,64,1017.2,2.77
2024-01-23 18:00:00+00:00,Karachi,19.1,52,1017.0,3.16
2024-01-23 19:00:00+00:00,Karachi,17.8,56,1016.7,2.78
2024-01-23 20:00:00+00:00,Karachi,16.6,63,1016.6,2.78
2024-01-23 21:00:00+00:00,Karachi,15.6,67,1016.6,2.59
2024-01-23 22:00:00+00:00,Karachi,14.8,72,1016.6,2.33
2024-01-23 23:00:00+00:00,Karachi,14.2,75,1016.4,2.13
2024-01-24 00:00:00+00:00,Karachi,13.7,78,1016.3,2.15
2024-01-24 01:00:00+00:00,Karachi,12.5,83,1016.9,2.51
2024-01-24 02:00:00+00:00,Karachi,12.1,84,1017.9,2.52
2024-01-24 03:00:00+00:00,Karachi,12.9,78,1018.4,2.39
2024-01-24 04:00:00+00:00,Karachi,15.9,64,1019.1,2.16
2024-01-24 05:00:00+00:00,Karachi,19.2,52,1019.3,2.51
2024-01-24 06:00:00+00:00,Karachi,21.9,43,1019.0,2.95
2024-01-24 07:00:00+00:00,Karachi,23.5,39,1017.9,2.97
2024-01-24 08:00:00+00:00,Karachi,24.4,36,1016.7,3.1
2024-01-24 09:00:00+00:00,Karachi,24.7,36,1015.5,3.61
2024-01-24 10:00:00+00:00,Karachi,24.6,37,1015.0,3.85
2024-01-24 11:00:00+00:00,Karachi,24.2,36,1014.6,3.57
2024-01-24 12:00:00+00:00,Karachi,23.6,37,1014.7,3.19
2024-01-24 13:00:00+00:00,Karachi,22.0,47,1015.8,2.48
2024-01-24 14:00:00+00:00,Karachi,21.0,56,1016.2,2.2
2024-01-24 15:00:00+00:00,Karachi,20.2,64,1016.8,2.36
2024-01-24 16:00:00+00:00,Karachi,19.2,72,1017.2,2.16
2024-01-24 17:00:00+00:00,Karachi,18.5,79,1017.3,2.2
2024-01-24 18:00:00+00:00,Karachi,17.8,84,1017.5,2.09
2024-01-24 19:00:00+00:00,Karachi,19.7,76,1017.4,0.81
2024-01-24 20:00:00+00:00,Karachi,16.5,88,1017.0,1.78
2024-01-24 21:00:00+00:00,Karachi,15.7,80,1016.6,3.11
2024-01-24 22:00:00+00:00,Karachi,14.6,84,1016.4,2.69
2024-01-24 23:00:00+00:00,Karachi,14.4,84,1016.2,2.42
2024-01-25 00:00:00+00:00,Karachi,14.3,84,1016.3,2.5
2024-01-25 01:00:00+00:00,Karachi,13.3,75,1016.8,2.8
2024-01-25 02:00:00+00:00,Karachi,13.4,74,1017.4,2.85
2024-01-25 03:00:00+00:00,Karachi,14.3,68,1017.8,2.98
2024-01-25 04:00:00+00:00,Karachi,17.5,53,1018.7,2.96
2024-01-25 05:00:00+00:00,Karachi,20.8,44,1019.1,3.01
2024-01-25 06:00:00+00:00,Karachi,22.5,52,1018.9,3.2
2024-01-25 07:00:00+00:00,Karachi,23.3,54,1018.3,3.14
2024-01-25 08:00:00+00:00,Karachi,23.8,54,1017.6,3.1
2024-01-25 09:00:00+00:00,Karachi,24.0,55,1016.5,3.64
2024-01-25 10:00:00+00:00,Karachi,24.0,56,1015.8,4.02
2024-01-25 11:00:00+00:00,Karachi,23.6,58,1015.5,4.34
2024-01-25 12:00:00+00:00,Karachi,22.9,62,1015.6,4.08
2024-01-25 13:00:00+00:00,Karachi,21.7,69,1016.1,3.31
2024-01-25 14:00:00+00:00,Karachi,21.1,73,1016.6,2.47
2024-01-25 15:00:00+00:00,Karachi,20.5,78,1017.2,2.1
2024-01-25 16:00:00+00:00,Karachi,19.6,85,1017.6,1.8
2024-01-25 17:00:00+00:00,Karachi,19.3,87,1017.7,1.3
2024-01-25 18:00:00+00:00,Karachi,19.0,88,1017.6,1.4
2024-01-25 19:00:00+00:00,Karachi,19.1,88,1017.3,1.39
2024-01-25 20:00:00+00:00,Karachi,18.6,90,1017.0,1.49
2024-01-25 21:00:00+00:00,Karachi,19.4,88,1016.9,0.22
2024-01-25 22:00:00+00:00,Karachi,16.5,95,1016.9,3.33
2024-01-25 23:00:00+00:00,Karachi,15.5,91,1017.0,3.77
2024-01-26 00:00:00+00:00,Karachi,15.3,82,1017.0,3.22
2024-01-26 01:00:00+00:00,Karachi,14.1,77,1018.2,3.69
2024-01-26 02:00:00+00:00,Karachi,14.0,78,1019.1,3.44
2024-01-26 03:00:00+00:00,Karachi,14.6,75,1019.8,3.18
2024-01-26 04:00:00+00:00,Karachi,16.8,64,1020.3,3.18
2024-01-26 05:00:00+00:00,Karachi,19.8,52,1020.9,3.76
2024-01-26 06:00:00+00:00,Karachi,22.6,46,1020.9,4.59
2024-01-26 07:00:00+00:00,Karachi,24.0,42,1019.9,4.28
2024-01-26 08:00:00+00:00,Karachi,25.0,38,1018.7,3.95
2024-01-26 09:00:00+00:00,Karachi,25.7,35,1017.8,3.67
2024-01-26 10:00:00+00:00,Karachi,26.0,34,1017.1,3.62
2024-01-26 11:00:00+00:00,Karachi,25.9,33,1016.8,3.72
2024-01-26 12:00:00+00:00,Karachi,25.4,35,1017.1,3.96
2024-01-26 13:00:00+00:00,Karachi,23.9,44,1018.1,4.49
2024-01-26 14:00:00+00:00,Karachi,22.6,47,1019.0,4.81
2024-01-26 15:00:00+00:00,Karachi,21.5,49,1019.5,5.14
2024-01-26 16:00:00+00:00,Karachi,20.6,52,1019.9,5.3
2024-01-26 17:00:00+00:00,Karachi,19.9,54,1019.9,5.04
2024-01-26 18:00:00+00:00,Karachi,19.1,56,1019.6,4.81
2024-01-26 19:00:00+00:00,Karachi,18.3,58,1020.1,5.1
2024-01-26 20:00:00+00:00,Karachi,18.0,59,1020.1,5.47
2024-01-26 21:00:00+00:00,Karachi,17.7,59,1020.0,5.47
2024-01-26 22:00:00+00:00,Karachi,17.3,59,1019.6,5.4
2024-01-26 23:00:00+00:00,Karachi,16.8,61,1019.1,5.11
2024-01-27 00:00:00+00:00,Karachi,16.4,62,1018.7,4.75
2024-01-27 01:00:00+00:00,Karachi,15.9,66,1019.0,4.4
2024-01-27 02:00:00+00:00,Karachi,15.5,67,1019.4,4.28
2024-01-27 03:00:00+00:00,Karachi,16.0,64,1020.0,4.33
2024-01-27 04:00:00+00:00,Karachi,18.1,55,1020.8,4.44
2024-01-27 05:00:00+00:00,Karachi,20.8,46,1021.1,5.1
2024-01-27 06:00:00+00:00,Karachi,23.0,40,1020.8,5.61
2024-01-27 07:00:00+00:00,Karachi,24.3,37,1019.7,5.26
2024-01-27 08:00:00+00:00,Karachi,25.2,35,1018.3,4.64
2024-01-27 09:00:00+00:00,Karachi,25.8,34,1017.1,3.9
2024-01-27 10:00:00+00:00,Karachi,26.0,34,1016.5,3.3
2024-01-27 11:00:00+00:00,Karachi,25.7,34,1016.0,3.05
2024-01-27 12:00:00+00:00,Karachi,25.0,37,1016.3,2.83
2024-01-27 13:00:00+00:00,Karachi,23.6,43,1017.2,3.11
2024-01-27 14:00:00+00:00,Karachi,22.5,50,1017.4,3.04
2024-01-27 15:00:00+00:00,Karachi,21.7,49,1018.0,3.1
2024-01-27 16:00:00+00:00,Karachi,20.7,49,1018.5,3.13
2024-01-27 17:00:00+00:00,Karachi,19.5,53,1018.8,2.69
2024-01-27 18:00:00+00:00,Karachi,18.5,56,1018.4,2.7
2024-01-27 19:00:00+00:00,Karachi,17.6,60,1017.8,2.86
2024-01-27 20:00:00+00:00,Karachi,16.6,64,1017.3,2.41
2024-01-27 21:00:00+00:00,Karachi,15.8,67,1016.7,2.33
2024-01-27 22:00:00+00:00,Karachi,15.2,70,1016.4,2.45
2024-01-27 23:00:00+00:00,Karachi,14.7,74,1016.3,2.62
2024-01-28 00:00:00+00:00,Karachi,14.2,78,1016.2,2.35
2024-01-28 01:00:00+00:00,Karachi,13.3,83,1016.6,2.42
2024-01-28 02:00:00+00:00,Karachi,12.9,85,1016.9,2.19
2024-01-28 03:00:00+00:00,Karachi,13.9,80,1017.5,2.0
2024-01-28 04:00:00+00:00,Karachi,17.1,65,1018.3,1.5
2024-01-28 05:00:00+00:00,Karachi,20.5,50,1018.7,1.26
2024-01-28 06:00:00+00:00,Karachi,22.3,47,1018.5,1.04
2024-01-28 07:00:00+00:00,Karachi,23.3,49,1017.5,2.82
2024-01-28 08:00:00+00:00,Karachi,23.6,49,1016.5,4.22
2024-01-28 09:00:00+00:00,Karachi,23.8,51,1015.7,4.53
2024-01-28 10:00:00+00:00,Karachi,24.3,52,1015.2,5.13
2024-01-28 11:00:00+00:00,Karachi,23.0,61,1014.9,5.45
2024-01-28 12:00:00+00:00,Karachi,22.5,64,1015.1,4.22
2024-01-28 13:00:00+00:00,Karachi,22.7,62,1015.2,4.1
2024-01-28 14:00:00+00:00,Karachi,22.4,65,1015.7,3.65
2024-01-28 15:00:00+00:00,Karachi,22.1,70,1016.1,3.18
2024-01-28 16:00:00+00:00,Karachi,21.9,74,1016.4,3.92
2024-01-28 17:00:00+00:00,Karachi,21.6,79,1016.5,4.08
2024-01-28 18:00:00+00:00,Karachi,21.3,82,1016.3,3.73
2024-01-28 19:00:00+00:00,Karachi,21.1,84,1015.8,3.63
2024-01-28 20:00:00+00:00,Karachi,21.0,85,1015.2,3.9
2024-01-28 21:00:00+00:00,Karachi,20.8,83,1014.9,3.52
2024-01-28 22:00:00+00:00,Karachi,20.6,83,1014.8,3.03
2024-01-28 23:00:00+00:00,Karachi,20.3,84,1014.8,2.89
2024-01-29 00:00:00+00:00,Karachi,20.0,86,1014.9,2.83
2024-01-29 01:00:00+00:00,Karachi,18.6,90,1015.4,2.64
2024-01-29 02:00:00+00:00,Karachi,18.1,93,1016.3,2.5
2024-01-29 03:00:00+00:00,Karachi,19.0,91,1016.9,2.28
2024-01-29 04:00:00+00:00,Karachi,21.8,78,1017.6,1.8
2024-01-29 05:00:00+00:00,Karachi,24.3,66,1017.9,2.5
2024-01-29 06:00:00+00:00,Karachi,26.0,58,1017.7,3.68
2024-01-29 07:00:00+00:00,Karachi,27.0,53,1016.8,4.28
2024-01-29 08:00:00+00:00,Karachi,27.5,51,1015.7,4.93
2024-01-29 09:00:00+00:00,Karachi,27.4,52,1014.8,5.4
2024-01-29 10:00:00+00:00,Karachi,26.9,55,1014.4,5.66
2024-01-29 11:00:00+00:00,Karachi,26.0,61,1014.4,5.73
2024-01-29 12:00:00+00:00,Karachi,25.3,65,1014.5,5.26
2024-01-29 13:00:00+00:00,Karachi,24.0,71,1015.4,4.74
2024-01-29 14:00:00+00:00,Karachi,23.2,77,1016.2,3.81
2024-01-29 15:00:00+00:00,Karachi,22.9,81,1016.4,2.88
2024-01-29 16:00:00+00:00,Karachi,22.5,84,1016.9,2.51
2024-01-29 17:00:00+00:00,Karachi,21.8,89,1016.9,2.16
2024-01-29 18:00:00+00:00,Karachi,21.0,93,1017.0,1.79
2024-01-29 19:00:00+00:00,Karachi,20.4,94,1016.9,1.43
2024-01-29 20:00:00+00:00,Karachi,20.2,95,1016.3,1.3
2024-01-29 21:00:00+00:00,Karachi,20.9,92,1015.9,0.36
2024-01-29 22:00:00+00:00,Karachi,20.7,92,1015.4,0.51
2024-01-29 23:00:00+00:00,Karachi,20.6,92,1014.8,0.71
2024-01-30 00:00:00+00:00,Karachi,20.8,91,1014.5,0.64
2024-01-30 01:00:00+00:00,Karachi,19.0,96,1015.2,1.84
2024-01-30 02:00:00+00:00,Karachi,19.0,96,1016.2,2.69
2024-01-30 03:00:00+00:00,Karachi,18.8,96,1016.5,1.66
2024-01-30 04:00:00+00:00,Karachi,20.4,88,1017.2,1.1
2024-01-30 05:00:00+00:00,Karachi,22.3,78,1017.4,0.89
2024-01-30 06:00:00+00:00,Karachi,23.3,72,1017.1,1.0
2024-01-30 07:00:00+00:00,Karachi,24.8,66,1016.2,2.58
2024-01-30 08:00:00+00:00,Karachi,25.2,64,1015.2,3.83
2024-01-30 09:00:00+00:00,Karachi,25.4,63,1014.0,4.58
2024-01-30 10:00:00+00:00,Karachi,25.1,60,1013.3,4.57
2024-01-30 11:00:00+00:00,Karachi,25.2,60,1012.9,4.66
2024-01-30 12:00:00+00:00,Karachi,24.5,64,1013.0,4.74
2024-01-30 13:00:00+00:00,Karachi,23.4,73,1014.0,3.86
2024-01-30 14:00:00+00:00,Karachi,22.8,77,1014.5,3.45
2024-01-30 15:00:00+00:00,Karachi,22.5,80,1015.0,3.04
2024-01-30 16:00:00+00:00,Karachi,22.2,82,1015.5,3.14
2024-01-30 17:00:00+00:00,Karachi,21.9,85,1015.5,3.19
2024-01-30 18:00:00+00:00,Karachi,21.7,87,1015.5,3.33
2024-01-30 19:00:00+00:00,Karachi,21.5,89,1014.8,3.39
2024-01-30 20:00:00+00:00,Karachi,21.2,91,1014.4,2.69
2024-01-30 21:00:00+00:00,Karachi,21.1,91,1014.0,2.83
2024-01-30 22:00:00+00:00,Karachi,20.9,91,1013.7,2.88
2024-01-30 23:00:00+00:00,Karachi,20.5,91,1013.3,2.81
2024-01-31 00:00:00+00:00,Karachi,20.4,91,1013.2,3.01
2024-01-31 01:00:00+00:00,Karachi,20.7,91,1013.4,2.09
2024-01-31 02:00:00+00:00,Karachi,20.1,91,1014.2,2.28
2024-01-31 03:00:00+00:00,Karachi,20.8,89,1014.7,1.7
2024-01-31 04:00:00+00:00,Karachi,22.2,83,1015.2,0.99
2024-01-31 05:00:00+00:00,Karachi,23.6,75,1015.4,1.66
2024-01-31 06:00:00+00:00,Karachi,24.8,67,1015.3,2.57
2024-01-31 07:00:00+00:00,Karachi,25.9,59,1014.3,3.5
2024-01-31 08:00:00+00:00,Karachi,26.4,57,1013.4,4.75
2024-01-31 09:00:00+00:00,Karachi,26.3,56,1012.5,5.74
2024-01-31 10:00:00+00:00,Karachi,26.1,54,1011.9,6.01
2024-01-31 11:00:00+00:00,Karachi,25.6,58,1011.6,5.84
2024-01-31 12:00:00+00:00,Karachi,24.6,66,1011.6,5.36
2024-01-31 13:00:00+00:00,Karachi,23.4,76,1012.1,4.09
2024-01-31 14:00:00+00:00,Karachi,22.6,85,1012.5,3.01
2024-01-31 15:00:00+00:00,Karachi,22.3,87,1012.8,3.16
2024-01-31 16:00:00+00:00,Karachi,21.9,89,1013.2,3.29
2024-01-31 17:00:00+00:00,Karachi,21.7,91,1013.5,3.27
2024-01-31 18:00:00+00:00,Karachi,21.7,92,1013.5,3.76
2024-01-31 19:00:00+00:00,Karachi,21.4,93,1013.4,3.4
2024-01-31 20:00:00+00:00,Karachi,21.2,93,1012.9,3.32
2024-01-31 21:00:00+00:00,Karachi,21.1,93,1012.5,3.61
2024-01-31 22:00:00+00:00,Karachi,21.0,93,1012.1,3.82
2024-01-31 23:00:00+00:00,Karachi,20.2,92,1011.9,4.12
